Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Past	verbs_mood_dist_Imp	verbs_form_dist_Inf	verbs_form_dist_Part	aux_tense_dist_Fut	aux_tense_dist_Past	aux_form_dist_Inf	aux_form_dist_Part	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_case:acc	dep_dist_case:gen	dep_dist_cc	dep_dist_ccomp	dep_dist_compound:affix	dep_dist_compound:smixut	dep_dist_conj	dep_dist_cop	dep_dist_dep	dep_dist_det	dep_dist_det:def	dep_dist_fixed	dep_dist_flat:name	dep_dist_mark	dep_dist_mark:q	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:cop	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
hebrew_clean_58.conllu	1	32	32.0	3.9285714285714284	6.25	18.75	0	0	0	9.375	21.875	6.25	3.125	9.375	12.5	3.125	9.375	0	0.5357142857142857	0	100.0	0	0	100.0	0	0	0	0	3.0	0.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	7.0	10.666666666666666	6.0	2.111111111111111	6	0	0	0	0	0.0	100.0	50.0	50.0	0	6.25	0	3.125	6.25	0	0	6.25	3.125	6.25	0	0	0	3.125	0	0	0	0	9.375	6.25	9.375	3.125	0	0	6.25	6.25	0	3.125	3.125	3.125	0	12.5	3.125	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_59.conllu	1	11	11.0	3.6	9.090909090909092	9.090909090909092	0	9.090909090909092	9.090909090909092	0	27.272727272727273	0	0	18.181818181818183	9.090909090909092	0	9.090909090909092	0	0.7	0	100.0	0	0	0	0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	11.0	3.0	1.5555555555555556	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_60.conllu	1	25	25.0	3.782608695652174	8.0	20.0	12.0	0	4.0	4.0	32.0	0	4.0	0	8.0	0	8.0	0	0.6521739130434783	0	100.0	0	0	100.0	0	0	0	0	2.0	0.0	1.0	50.0	0	50.0	0	0	0	0	7.0	12.5	7.0	2.0454545454545454	7	1.0	1	100.0	0	0	0	0	0	0	0	0	8.0	12.0	0	0	12.0	0	8.0	4.0	0	0	12.0	4.0	0	8.0	0	4.0	0	0	0	0	8.0	4.0	0	0	0	0	4.0	0	8.0	4.0	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_61.conllu	1	22	22.0	5.157894736842105	18.181818181818183	13.636363636363637	0	0	4.545454545454546	0	27.272727272727273	0	4.545454545454546	4.545454545454546	13.636363636363637	0	13.636363636363637	0	0.7368421052631579	0	100.0	0	0	100.0	0	0	0	0	3.0	100.0	2.0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	0	4.0	7.333333333333333	16.0	2.5	16	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	22.727272727272727	0	0	4.545454545454546	0	9.090909090909092	4.545454545454546	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0	4.545454545454546	0	0	9.090909090909092	4.545454545454546	0	13.636363636363637	4.545454545454546	4.545454545454546	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_62.conllu	1	24	24.0	3.909090909090909	8.333333333333334	25.0	0	0	0	12.5	29.166666666666668	0	4.166666666666667	4.166666666666667	8.333333333333334	0	8.333333333333334	0	0.5454545454545454	0	100.0	0	0	100.0	0	0	0	0	2.0	100.0	3.0	0	50.0	0	0	0	50.0	0	3.0	12.0	12.0	2.6666666666666665	12	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	8.333333333333334	0	0	12.5	4.166666666666667	8.333333333333334	0	0	0	4.166666666666667	0	0	0	0	12.5	4.166666666666667	0	0	0	0	8.333333333333334	4.166666666666667	0	0	4.166666666666667	12.5	0	8.333333333333334	4.166666666666667	4.166666666666667	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_63.conllu	1	52	52.0	3.5918367346938775	11.538461538461538	7.6923076923076925	11.538461538461538	3.8461538461538463	0	0	15.384615384615385	0	11.538461538461538	0	5.769230769230769	13.461538461538462	19.23076923076923	0	0.6122448979591837	0	100.0	0	0	100.0	100.0	0	0	100.0	10.0	100.0	2.8	0	10.0	40.0	30.0	10.0	0	10.0	11.0	5.2	17.0	2.75	17	0	0	0	0	0.0	100.0	100.0	0.0	0	3.8461538461538463	3.8461538461538463	13.461538461538462	7.6923076923076925	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	3.8461538461538463	0	3.8461538461538463	0	0	0	13.461538461538462	0	0	0	11.538461538461538	0	0	3.8461538461538463	7.6923076923076925	1.9230769230769231	5.769230769230769	1.9230769230769231	1.9230769230769231	11.11111111111111	88.88888888888889	100.0	0.0	1.8	60.0	0	40.0	0
hebrew_clean_64.conllu	1	31	31.0	4.444444444444445	9.67741935483871	16.129032258064516	0	6.451612903225806	3.225806451612903	3.225806451612903	22.580645161290324	0	3.225806451612903	12.903225806451612	12.903225806451612	3.225806451612903	6.451612903225806	0	0.5925925925925926	0	100.0	0	0	100.0	0	0	50.0	50.0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	8.0	15.5	13.0	2.3846153846153846	13	2.0	1	0	100.0	0.0	100.0	100.0	0.0	0	0	0	0	9.67741935483871	3.225806451612903	3.225806451612903	6.451612903225806	0	9.67741935483871	3.225806451612903	3.225806451612903	0	3.225806451612903	3.225806451612903	0	0	0	3.225806451612903	0	0	3.225806451612903	0	9.67741935483871	9.67741935483871	6.451612903225806	0	0	3.225806451612903	3.225806451612903	0	12.903225806451612	3.225806451612903	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_65.conllu	1	24	24.0	4.095238095238095	8.333333333333334	16.666666666666668	4.166666666666667	0	8.333333333333334	4.166666666666667	25.0	0	0	8.333333333333334	12.5	0	12.5	0	0.6666666666666666	100.0	0	0	0	100.0	0	0	0	0	3.0	0.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	5.0	8.0	13.0	2.25	13	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	4.166666666666667	4.166666666666667	0	0	8.333333333333334	8.333333333333334	0	4.166666666666667	0	0	8.333333333333334	8.333333333333334	0	12.5	0	4.166666666666667	0	0	0	0	0	0	8.333333333333334	0	0	4.166666666666667	8.333333333333334	0	12.5	4.166666666666667	0	0.0	100.0	100.0	0.0	2.0	0	100.0	0	0
hebrew_clean_66.conllu	1	19	19.0	3.5555555555555554	5.2631578947368425	31.57894736842105	5.2631578947368425	0	5.2631578947368425	0	15.789473684210526	0	0	21.05263157894737	5.2631578947368425	0	10.526315789473685	0	0.6111111111111112	0	100.0	0	0	100.0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	5.0	9.5	12.0	2.9411764705882355	12	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	15.789473684210526	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	10.526315789473685	0	0	0	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_67.conllu	1	10	10.0	4.111111111111111	10.0	0	0	0	0	0	40.0	0	10.0	0	10.0	10.0	20.0	0	0.7777777777777778	0	0	0	0	100.0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	5.0	3.0	1.375	3	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	10.0	0	0	10.0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	30.0	0	0	10.0	10.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_68.conllu	1	21	21.0	3.3684210526315788	9.523809523809524	23.80952380952381	0	0	4.761904761904762	9.523809523809524	19.047619047619047	0	9.523809523809524	0	9.523809523809524	0	14.285714285714286	0	0.47368421052631576	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	4.0	7.0	12.0	2.5555555555555554	12	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	9.523809523809524	0	0	19.047619047619047	4.761904761904762	0	4.761904761904762	0	0	0	4.761904761904762	0	0	0	9.523809523809524	0	0	0	0	0	0	4.761904761904762	0	0	4.761904761904762	19.047619047619047	0	9.523809523809524	4.761904761904762	4.761904761904762	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_69.conllu	1	14	14.0	4.333333333333333	0	21.428571428571427	0	0	0	7.142857142857143	35.714285714285715	0	14.285714285714286	0	14.285714285714286	0	7.142857142857143	0	0.5	0	100.0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	14.0	6.0	1.6363636363636365	6	1.0	1	100.0	0	0.0	100.0	0.0	100.0	0	0	0	0	0	0	0	14.285714285714286	0	7.142857142857143	0	0	0	14.285714285714286	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	14.285714285714286	7.142857142857143	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_70.conllu	1	10	10.0	3.6666666666666665	10.0	10.0	0	0	20.0	0	30.0	10.0	0	0	10.0	0	10.0	0	0.5555555555555556	0	0	0	0	100.0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	10.0	5.0	2.625	5	0	0	0	0	0	0	100.0	0.0	0	0	0	0	10.0	0	0	10.0	0	0	20.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	0	10.0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_71.conllu	1	25	25.0	3.782608695652174	12.0	12.0	8.0	0	8.0	8.0	28.0	0	0	0	8.0	4.0	12.0	0	0.6521739130434783	100.0	0	0	0	100.0	0	0	0	0	3.0	100.0	1.3333333333333333	33.333333333333336	0	66.66666666666667	0	0	0	0	7.0	8.333333333333334	15.0	2.5	15	1.0	1	100.0	0	0	0	0.0	100.0	0	4.0	0	4.0	12.0	0	0	8.0	0	8.0	4.0	0	0	4.0	4.0	0	0	8.0	4.0	4.0	0	4.0	0	8.0	4.0	4.0	0	0	0	4.0	0	8.0	4.0	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
hebrew_clean_72.conllu	1	16	16.0	3.923076923076923	6.25	12.5	0	0	0	12.5	25.0	0	0	12.5	18.75	0	12.5	0	0.6923076923076923	0	100.0	0	0	100.0	0	0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	8.0	9.0	2.0833333333333335	9	0	0	0	0	0.0	100.0	0	0	0	0	0	0	6.25	0	0	12.5	0	0	0	0	0	12.5	6.25	0	0	0	12.5	0	6.25	0	0	0	0	0	0	0	6.25	12.5	0	18.75	6.25	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_73.conllu	1	13	13.0	3.5454545454545454	15.384615384615385	15.384615384615385	7.6923076923076925	0	0	0	23.076923076923077	0	7.6923076923076925	0	15.384615384615385	0	15.384615384615385	0	0.7272727272727273	0	100.0	0	0	100.0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	6.5	4.0	1.6	4	0	0	0	0	0.0	100.0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	15.384615384615385	0	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	15.384615384615385	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_74.conllu	1	22	22.0	3.95	4.545454545454546	18.181818181818183	0	0	0	13.636363636363637	31.818181818181817	0	9.090909090909092	4.545454545454546	9.090909090909092	4.545454545454546	4.545454545454546	0	0.5	0	0	0	0	100.0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	22.0	9.0	2.8421052631578947	9	1.0	1	100.0	0	0	0	66.66666666666667	33.333333333333336	0	4.545454545454546	0	0	4.545454545454546	0	0	9.090909090909092	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	0	4.545454545454546	9.090909090909092	13.636363636363637	0	0	0	4.545454545454546	0	9.090909090909092	4.545454545454546	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_75.conllu	1	11	11.0	4.3	0	18.181818181818183	9.090909090909092	0	0	0	36.36363636363637	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0.6	0	0	0	0	100.0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	11.0	3.0	1.5555555555555556	3	0	0	0	0	0	0	100.0	0.0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_76.conllu	1	24	24.0	4.190476190476191	4.166666666666667	20.833333333333332	4.166666666666667	0	0	0	41.666666666666664	0	0	8.333333333333334	12.5	0	8.333333333333334	0	0.7619047619047619	0	0	0	50.0	50.0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	6.0	12.0	9.0	2.05	9	0	0	0	0	0	0	0	0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	4.166666666666667	0	16.666666666666668	0	4.166666666666667	0	0	0	20.833333333333332	0	0	0	0	0	0	8.333333333333334	0	0	0	4.166666666666667	0	0	0	0	12.5	0	12.5	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_77.conllu	1	17	17.0	4.5625	23.529411764705884	23.529411764705884	0	0	0	0	29.41176470588235	0	5.882352941176471	0	5.882352941176471	0	11.764705882352942	0	0.6875	0	0	0	0	100.0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	6.0	8.5	5.0	1.8666666666666667	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	23.529411764705884	0	0	5.882352941176471	0	17.647058823529413	0	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	17.647058823529413	5.882352941176471	11.764705882352942	0	0	0	0	0	5.882352941176471	5.882352941176471	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_78.conllu	1	10	10.0	4.625	10.0	20.0	0	0	0	0	20.0	10.0	0	10.0	20.0	0	10.0	0	0.625	0	0	0	0	100.0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	10.0	3.0	1.7142857142857142	3	0	0	0	0	0.0	100.0	0	0	0	0	0	0	10.0	0	0	10.0	0	10.0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	10.0	0	0	0	0	10.0	10.0	0	20.0	10.0	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_79.conllu	1	17	17.0	4.857142857142857	11.764705882352942	5.882352941176471	0	0	5.882352941176471	0	23.529411764705884	5.882352941176471	0	0	17.647058823529413	5.882352941176471	23.529411764705884	0	0.7142857142857143	0	0	0	25.0	75.0	0	0	0	0	4.0	100.0	2.0	0	25.0	50.0	25.0	0	0	0	7.0	4.25	4.0	1.6153846153846154	4	0	0	0	0	0.0	100.0	0.0	100.0	5.882352941176471	5.882352941176471	0	0	11.764705882352942	0	0	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	5.882352941176471	0	0	17.647058823529413	5.882352941176471	0	17.647058823529413	5.882352941176471	5.882352941176471	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0
hebrew_clean_80.conllu	1	22	22.0	3.5789473684210527	4.545454545454546	18.181818181818183	9.090909090909092	0	4.545454545454546	9.090909090909092	27.272727272727273	0	4.545454545454546	0	13.636363636363637	0	9.090909090909092	0	0.5789473684210527	0	0	0	50.0	50.0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	11.0	12.0	2.5555555555555554	12	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	9.090909090909092	4.545454545454546	0	0	9.090909090909092	4.545454545454546	4.545454545454546	4.545454545454546	0	0	9.090909090909092	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	4.545454545454546	4.545454545454546	0	13.636363636363637	4.545454545454546	4.545454545454546	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_81.conllu	1	12	12.0	4.0	8.333333333333334	16.666666666666668	0	8.333333333333334	0	0	41.666666666666664	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0.6363636363636364	0	0	0	0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	6.0	2.0	1.4	2	1.0	1	100.0	0	0	0	100.0	0.0	0	8.333333333333334	0	0	8.333333333333334	0	0	16.666666666666668	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_82.conllu	1	8	8.0	5.428571428571429	12.5	0	0	12.5	0	0	62.5	0	0	0	12.5	0	0	0	0.8571428571428571	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	8.0	3.0	1.3333333333333333	3	0	0	0	0	0	0	100.0	0.0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	37.5	0	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_83.conllu	1	32	32.0	3.8214285714285716	3.125	18.75	3.125	0	3.125	9.375	34.375	0	3.125	3.125	12.5	3.125	6.25	0	0.5714285714285714	0	0	0	0	100.0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	8.0	16.0	7.0	2.074074074074074	7	1.0	3	100.0	0	0.0	100.0	100.0	0.0	0	3.125	0	3.125	3.125	0	0	18.75	0	0	3.125	0	0	12.5	3.125	0	0	3.125	6.25	0	0	3.125	0	9.375	0	3.125	0	0	6.25	6.25	0	12.5	3.125	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_84.conllu	1	21	21.0	3.8947368421052633	4.761904761904762	23.80952380952381	4.761904761904762	0	0	4.761904761904762	33.333333333333336	0	4.761904761904762	0	9.523809523809524	0	14.285714285714286	0	0.631578947368421	0	100.0	0	0	100.0	0	0	0	0	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	7.0	7.0	12.0	2.5555555555555554	12	1.0	2	100.0	0	0	0	100.0	0.0	0	0	0	4.761904761904762	4.761904761904762	0	0	23.80952380952381	0	0	0	0	0	9.523809523809524	4.761904761904762	0	0	0	4.761904761904762	4.761904761904762	0	0	0	9.523809523809524	0	4.761904761904762	0	0	0	9.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_85.conllu	1	39	39.0	3.6285714285714286	7.6923076923076925	17.94871794871795	2.5641025641025643	2.5641025641025643	2.5641025641025643	5.128205128205129	35.8974358974359	5.128205128205129	0	0	10.256410256410257	0	10.256410256410257	0	0.6285714285714286	0	0	0	0	100.0	0	0	0	100.0	4.0	100.0	2.75	25.0	0	25.0	25.0	0	0	25.0	6.0	9.75	22.0	3.3823529411764706	22	1.0	3	100.0	0	0	0	100.0	0.0	0	0	0	5.128205128205129	10.256410256410257	0	0	15.384615384615385	0	2.5641025641025643	2.5641025641025643	0	0	10.256410256410257	5.128205128205129	0	0	0	5.128205128205129	0	0	0	0	10.256410256410257	0	7.6923076923076925	0	5.128205128205129	0	7.6923076923076925	0	10.256410256410257	2.5641025641025643	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_86.conllu	1	47	47.0	3.857142857142857	4.25531914893617	12.76595744680851	0	4.25531914893617	0	12.76595744680851	36.170212765957444	6.382978723404255	0	6.382978723404255	10.638297872340425	2.127659574468085	4.25531914893617	0	0.5714285714285714	0	100.0	0	0	100.0	0	100.0	0	100.0	3.0	100.0	1.5	0	0	0	100.0	0	0	0	5.0	15.666666666666666	32.0	4.463414634146342	32	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	2.127659574468085	2.127659574468085	0	8.51063829787234	2.127659574468085	2.127659574468085	0	0	0	17.02127659574468	0	2.127659574468085	0	0	12.76595744680851	2.127659574468085	4.25531914893617	2.127659574468085	0	2.127659574468085	2.127659574468085	8.51063829787234	2.127659574468085	4.25531914893617	4.25531914893617	4.25531914893617	0	10.638297872340425	2.127659574468085	2.127659574468085	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0	0
hebrew_clean_87.conllu	1	19	19.0	4.352941176470588	5.2631578947368425	26.31578947368421	0	0	0	10.526315789473685	36.8421052631579	0	0	0	10.526315789473685	0	10.526315789473685	0	0.5882352941176471	0	0	0	50.0	50.0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	9.5	5.0	2.125	5	1.0	1	100.0	0	0.0	100.0	0.0	100.0	0	0	0	0	5.2631578947368425	0	0	21.05263157894737	0	0	0	0	0	10.526315789473685	0	0	0	0	10.526315789473685	5.2631578947368425	0	0	0	5.2631578947368425	0	5.2631578947368425	0	0	5.2631578947368425	10.526315789473685	0	10.526315789473685	5.2631578947368425	5.2631578947368425	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_88.conllu	1	21	21.0	3.736842105263158	0	28.571428571428573	0	0	0	4.761904761904762	28.571428571428573	0	4.761904761904762	0	9.523809523809524	0	23.80952380952381	0	0.5789473684210527	0	0	0	40.0	60.0	0	0	0	0	5.0	100.0	1.8	20.0	40.0	0	20.0	20.0	0	0	5.0	4.2	5.0	1.8888888888888888	5	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	19.047619047619047	0	4.761904761904762	0	0	0	9.523809523809524	0	0	0	0	4.761904761904762	9.523809523809524	0	0	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	19.047619047619047	0	9.523809523809524	4.761904761904762	4.761904761904762	20.0	80.0	50.0	50.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0
hebrew_clean_89.conllu	1	12	12.0	4.1	8.333333333333334	8.333333333333334	16.666666666666668	0	0	0	25.0	0	8.333333333333334	8.333333333333334	16.666666666666668	0	8.333333333333334	0	0.8	0	100.0	0	0	0	0	0	0	0	1.0	0.0	2.0	0	0	100.0	0	0	0	0	4.0	12.0	3.0	1.4444444444444444	3	0	0	0	0	0.0	100.0	100.0	0.0	8.333333333333334	0	0	16.666666666666668	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	8.333333333333334	16.666666666666668	8.333333333333334	0	0	0	0	0	0	0	0	0	0
hebrew_clean_90.conllu	1	31	31.0	3.566666666666667	0	19.35483870967742	0	6.451612903225806	0	9.67741935483871	45.16129032258065	0	3.225806451612903	3.225806451612903	3.225806451612903	3.225806451612903	6.451612903225806	0	0.5666666666666667	0	0	0	50.0	50.0	0	0	0	100.0	3.0	100.0	1.0	50.0	0	50.0	0	0	0	0	7.0	10.333333333333334	7.0	2.0344827586206895	7	1.0	3	100.0	0	0.0	100.0	50.0	50.0	6.451612903225806	0	0	0	3.225806451612903	0	0	16.129032258064516	3.225806451612903	0	0	0	0	19.35483870967742	0	3.225806451612903	0	0	9.67741935483871	0	3.225806451612903	3.225806451612903	0	9.67741935483871	0	3.225806451612903	3.225806451612903	0	3.225806451612903	6.451612903225806	0	3.225806451612903	3.225806451612903	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
hebrew_clean_91.conllu	1	9	9.0	3.375	22.22222222222222	11.11111111111111	0	11.11111111111111	0	11.11111111111111	33.333333333333336	0	0	0	11.11111111111111	0	0	0	0.625	0	0	0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	9.0	4.0	1.8571428571428572	4	0	0	0	0	0	0	100.0	0.0	0	0	0	0	22.22222222222222	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0	0	0
hebrew_clean_92.conllu	1	17	17.0	3.4	11.764705882352942	17.647058823529413	0	0	0	11.764705882352942	41.1764705882353	0	0	0	11.764705882352942	0	5.882352941176471	0	0.6666666666666666	0	0	0	0	100.0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	17.0	9.0	2.5	9	0	0	0	0	0	0	100.0	0.0	0	0	0	0	11.764705882352942	0	0	17.647058823529413	0	0	0	0	0	11.764705882352942	0	0	0	0	11.764705882352942	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	0	17.647058823529413	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0	0
